,title,release_date,popularity,vote_count,vote_average,genres,actor,director,id,recommed_count
1953,구스범스: 몬스터의 역습,2018-10-11,47.768,1257,6.1,모험 코미디 판타지 가족 공포,"[1559689, 1597855, 1723995]",[991868],442062,6.2656098322454685
1954,겟 썸 2,2011-09-13,39.167,540,6.4,드라마 액션,"[64856, 557804, 84217]",[64856],70006,6.329040073935482
1955,레전드 오브 타잔,2016-06-29,45.918,5679,5.9,판타지 액션 모험,"[28846, 27319, 2231]",[11343],258489,6.070301240694035
1956,인생은 아름다워,1997-12-20,43.561,11458,8.5,코미디 드라마,"[4818, 9235, 9236]",[4818],637,7.9476884363424425
1957,유랑지구,2019-02-05,47.701,635,6.5,SF 액션 드라마,"[2082186, 565344, 2113005]",[1100748],535167,6.344576723565239
1958,믿음의 승부,2006-09-29,37.898,339,7.5,드라마,"[78040, 135798, 3456654]",[78040],18925,6.413924583961762
1959,데스 레이스 3: 인페르노,2013-01-04,40.899,625,5.8,액션 SF 스릴러,"[10843, 10182, 11160]",[97555],156717,6.247247033304909
1960,이블 데드,1981-09-10,46.585,3146,7.3,공포,"[11357, 11462, 11463]",[7623],764,6.757982276342213
1961,사랑과 영혼,1990-07-12,42.984,4754,7.2,판타지 드라마 스릴러 미스테리 로맨스,"[723, 3416, 2395]",[3415],251,6.803834648985932
1962,Tre nøtter til Askepott,2021-11-12,47.507,73,6.7,가족 판타지,"[2349056, 1806236, 79331]",[7743],660262,6.326201406223401
1963,사탄의 베이비시터: 킬러 퀸,2020-09-10,47.488,1221,6.4,코미디 공포,"[1538780, 1372369, 974169]",[36425],623491,6.338502323720079
1964,Porno & Libertà,2016-06-24,41.394,72,5.5,다큐멘터리 역사,"[239628, 1140008, 1603204]",[78667],381749,6.3042777582714615
1965,원 데이,2011-03-02,36.556,3664,7.4,드라마 로맨스,"[1813, 38941, 75073]",[1176],51828,6.8436995188395295
1966,나잇 & 데이,2010-06-15,41.354,3886,6.2,액션 코미디,"[500, 6941, 133]",[366],37834,6.259589728157288
1967,옹박: 두번째 미션,2005-08-11,43.101,691,7.1,액션 범죄 드라마 스릴러,"[57207, 57208, 57209]",[57214],8982,6.437061692645498
1968,La llorona,2006-06-20,34.959,62,6.8,공포,"[190012, 63204, 1064917]",[1064915],116946,6.326730336179951
1969,미드웨이,2019-11-06,47.298,2003,7.2,전쟁 역사 액션 드라마,"[1047649, 17178, 57755]",[6046],522162,6.618769123321183
1970,바비와 첼시: 사라진 생일,2021-05-14,47.184,91,7.1,애니메이션,"[63333, 2204537, 50097]",[3031994],812456,6.337045855478613
1971,대디스 홈,2015-12-25,38.832,2751,6.3,코미디,"[23659, 13240, 1817]",[74619],274167,6.31122967714908
1972,셜록 홈즈,2009-12-23,43.479,12588,7.2,액션 모험 범죄 미스테리,"[3223, 9642, 53714]",[956],10528,6.99222601476499
1973,다이노소어 어드벤처 3D,2013-12-18,39.079,404,6.1,애니메이션 가족 모험,"[142389, 15033, 1372]",[66191],77951,6.298538780242061
1974,스파이더맨: 어크로스 더 스파이더버스,2023-05-31,47.144,0,0.0,애니메이션 액션 모험 SF,"[587506, 25072, 130640]",[89596],569094,6.3191794563145764
1975,하트 퍼레이드,2022-06-15,47.133,42,6.0,코미디 로맨스,"[1120448, 1580848, 2209044]",[1138129],982939,6.315766641353982
1976,씬 시티: 다크히어로의 부활,2014-08-20,41.324,3321,6.4,범죄 액션 스릴러,"[2295, 56731, 62]",[2294],189,6.356421724328909
1977,이스케이프 플랜 2: 하데스,2018-06-05,47.078,1186,5.1,액션,"[16483, 543530, 57171]",[30058],440471,6.03409530111168
1978,디노소어 어드벤쳐,2012-08-09,48.815,239,5.6,모험 액션 공포,"[1070853, 1070854, 176227]",[1040707],119698,6.277510634482047
1979,탐하다: 욕망의 섬,2017-05-04,47.051,5,4.8,로맨스,"[1549898, 1549900, 2639029]",[1555604],458083,6.317227285334989
1980,셰터드,2022-01-14,47.041,74,5.8,스릴러,"[37089, 2453169, 81685]",[88084],844398,6.309477617989507
1981,터미네이터 3: 라이즈 오브 더 머신,2003-07-02,37.555,5661,6.1,액션 스릴러 SF,"[1100, 6408, 6194]",[7213],296,6.189214556115894
1982,피라냐 3DD,2012-05-11,55.256,865,4.4,공포 스릴러 코미디,"[31838, 130227, 74618]",[62797],71668,5.969760338294768
1983,컴 앤 씨,1985-07-09,41.344,1023,8.3,드라마 전쟁,"[93407, 93408, 93409]",[93406],25237,6.731968092735475
1984,Woody Woodpecker,2017-10-05,46.938,602,6.7,코미디 가족 애니메이션,"[134423, 1245028, 89599]",[88077],462883,6.370260999830313
1985,偷窺無罪,2002-03-16,46.918,3,4.0,스릴러 액션 드라마 미스테리 로맨스,"[64436, 240615, 268708]",[21904],380784,6.317390426134852
1986,시티 오브 갓,2002-02-05,36.436,6102,8.4,드라마 범죄,"[8595, 8596, 8597]",[],598,7.590421642695079
1987,Sexo Animal,1983-04-06,46.86,3,4.7,드라마,"[1267941, 1170409, 1267942]",[104066],450873,6.3179304107067225
1988,말레나,2000-03-16,46.68,1788,7.4,드라마,"[28782, 67612, 67613]",[65314],10867,6.659769363277837
1989,투모로우랜드,2015-05-19,40.998,6316,6.2,모험 가족 미스테리 SF,"[1461, 41419, 52018]",[7087],158852,6.245396134800867
1990,클릭,2006-06-23,41.38,6079,6.2,코미디 드라마 판타지,"[19292, 3967, 4690]",[57370],9339,6.246475802030952
1991,라바 아일랜드 무비,2020-07-23,46.836,156,7.2,애니메이션 가족,"[1485137, 2595112, 2723134]",[2691195],718867,6.353174509460278
1992,섹스 앤 더 시티 2,2010-05-26,48.028,1454,6.1,코미디 드라마 로맨스,"[520, 2109, 38025]",[38023],37786,6.259500256037162
1993,헬레이저,1987-09-11,41.573,2000,6.9,공포 판타지,"[45588, 56551, 56552]",[31211],9003,6.516536080060899
1994,덤 앤 더머 투,2014-11-12,39.587,2749,5.5,코미디,"[206, 8447, 8332]",[7395],100042,5.979778653690797
1995,더 파이팅 - 마시바 vs 키무라 사형집행,2003-09-05,43.061,18,6.1,애니메이션 코미디 드라마 액션,"[9708, 112278, 571458]",[1715773],45288,6.318168895296733
1996,바이올렛 에버가든 외전: 영원과 자동수기인형,2019-09-06,46.794,273,8.2,드라마 판타지 애니메이션,"[1224288, 1249310, 936275]",[1661032],610892,6.44263798202415
1997,Transformers: Beginnings,2006-10-16,39.521,222,6.9,애니메이션 액션 스릴러 SF,"[19540, 15831, 19541]",[1252425],25565,6.350567518801958
1998,애프터 어스,2013-05-30,34.722,5922,5.2,SF 액션 모험,"[120724, 2888, 2598]",[11614],82700,5.6434269338538385
1999,블레어 윗치,1999-07-14,41.117,3963,6.3,공포 미스테리,"[26851, 26853, 26852]",[26849],2667,6.309495651323537
2000,진주만,2001-05-21,41.764,5545,6.9,액션 전쟁 역사 로맨스 드라마,"[880, 3967, 2299]",[865],676,6.660675577058472
2001,마녀 배달부 키키,1989-07-29,37.811,3204,7.8,애니메이션 가족 판타지 모험,"[68470, 218144, 68472]",[608],16859,6.988368316958878
2002,틴 울프,1985-08-23,48.209,928,6.2,코미디 판타지 로맨스,"[521, 14848, 70612]",[64877],11824,6.296205103290081
2003,커밍 2 아메리카,2021-03-04,46.704,1888,6.6,코미디,"[776, 44994, 192]",[53267],484718,6.411003007834854
2004,제미니 맨,2019-10-02,46.693,4440,6.3,SF 액션 스릴러,"[2888, 17628, 2296]",[1614],453405,6.308951641513145
2005,더블 타겟,2007-03-22,59.506,4026,7.1,액션 드라마 미스테리 스릴러 범죄,"[13240, 454, 2047]",[20907],7485,6.716497897780389
2006,박물관이 살아있다: 비밀의 무덤,2014-12-17,43.267,5186,6.2,모험 코미디 판타지 가족,"[7399, 2157, 887]",[17825],181533,6.251050635718523
2007,론 레인저,2013-07-03,43.704,5283,6.1,액션 모험 서부,"[85, 53807, 207]",[1704],57201,6.192892503788684
2008,브레이브하트,1995-03-14,38.449,8709,7.9,액션 드라마 역사 전쟁,"[2461, 2462, 1957]",[2461],197,7.41226132332183
2009,슈퍼맨: 둠스데이,2007-09-18,46.497,507,6.7,액션 애니메이션 SF 가족,"[2059, 8256, 47297]",[74863],13640,6.363130290744012
2010,마마,2013-01-17,37.943,3705,6.2,공포,"[83002, 12795, 223126]",[1113116],132232,6.261010587174081
2011,캡틴 하록,2013-09-07,32.689,907,6.6,애니메이션 SF,"[46364, 133168, 84028]",[70100],192577,6.372320335330366
2012,100% 울프: 푸들이 될 순 없어,2020-06-26,46.563,251,5.9,애니메이션 가족 판타지,"[2634036, 224181, 1372369]",[1304466],520946,6.293747006825827
2013,크리프트 스토리: 뱀파이어와의 정사,1996-08-16,35.733,301,5.9,공포 코미디,"[18326, 23764, 58312]",[10953],9431,6.2890449885928925
2014,아나폴리스,2006-01-27,39.683,384,6.5,드라마 액션,"[17051, 8169, 22123]",[58189],13275,6.335440601226802
2015,매트릭스 2: 리로디드,2003-05-15,46.631,9416,7.0,모험 액션 스릴러 SF,"[6384, 2975, 530]",[9339],604,6.801107455062279
2016,Silip Sa Apoy,2022-01-28,46.515,18,5.7,드라마,"[3194176, 586013, 1495331]",[227162],931599,6.316324633001651
2017,엠티맨,2020-10-22,46.504,522,6.2,공포 미스테리 스릴러,"[18473, 164094, 1819889]",[7476],516632,6.305066099645744
2018,락아웃: 익스트림미션,2012-04-12,38.226,1598,5.9,액션 스릴러 SF,"[529, 11825, 9831]",[936154],81796,6.197033436768499
2019,맛 2,2015-09-02,39.095,3,7.7,로맨스,"[1508266, 1508267, 1508268]",[1573160],359289,6.320244630300448
2020,포카혼타스 2,1998-08-04,35.329,1181,5.5,가족 모험 애니메이션 로맨스,"[1954, 65529, 12077]",[69416],13761,6.128247753550118
2021,더 매니 세인츠 오브 뉴어크,2021-09-22,46.444,478,6.5,범죄 드라마,"[4941, 1254614, 1900369]",[47005],524369,6.33898518955968
2022,노아,2014-03-07,34.87,5560,5.6,드라마 모험,"[934, 6161, 10990]",[6431],86834,5.8958640024601365
2023,내겐 너무 과분한 그녀,2010-03-11,61.416,1755,6.4,로맨스 코미디,"[449, 59860, 51990]",[111686],34016,6.344323943846559
2024,Wifelike,2022-08-12,46.352,29,6.5,SF 미스테리 스릴러,"[1278724, 1244, 60609]",[1039689],1001835,6.320518867749283
2025,윌리의 원더랜드,2021-02-12,46.347,622,6.1,액션 공포 코미디,"[2963, 1870724, 5151]",[86967],643586,6.2889377478346145
2026,릴로 & 스티치 2,2005-01-22,42.949,1189,6.6,애니메이션 가족 코미디 SF,"[66193, 501, 13445]",[89112],20760,6.384971697978019
2027,보물성,2002-11-26,47.599,3498,7.5,모험 애니메이션 가족 판타지 SF,"[24045, 56618, 7056]",[15810],9016,6.878566003147135
2028,라푼젤 그 후 이야기,2012-01-13,47.935,913,7.1,애니메이션 코미디 액션 가족,"[16855, 69899, 52760]",[76595],82881,6.467728978378505
2029,이스케이프 플랜,2013-10-09,37.426,4491,6.7,액션 스릴러,"[16483, 1100, 8767]",[29605],107846,6.523341454845224
2030,제니퍼 로페즈: 내 인생의 하프타임,2022-06-08,46.129,104,7.0,다큐멘터리 음악,"[16866, 880, 71551]",[1008379],962192,6.336925154696352
2031,플래시백,2020-10-08,46.112,219,6.4,스릴러,"[527393, 1049916, 1041440]",[1097098],522406,6.323491197865637
2032,우박 맞은 날,2022-03-30,46.095,81,6.3,코미디 드라마,"[93650, 2507457, 103433]",[89575],682344,6.318787841502003
2033,사일런트 힐,2006-04-21,49.116,3567,6.5,공포 미스테리,"[8329, 48, 8338]",[8296],588,6.405720027806044
2034,우드론,2015-10-15,39.916,159,7.0,드라마,"[2878, 1328, 10127]",[844266],333596,6.34594100549776
2035,룸싸롱 맛있는 서비스,2018-08-09,46.058,1,7.0,로맨스,"[2484644, 2484645, 2473961]",[2473962],611812,6.3193546095288
2036,액슬,2018-08-23,46.053,1046,6.3,SF 액션 모험 가족,"[1388470, 1529446, 1381981]",[1827935],438590,6.3151117938439665
2037,대공습,2012-03-09,38.656,255,6.9,전쟁 액션 드라마,"[76611, 209998, 10989]",[49555],78215,6.3549459954693175
2038,오즈: 그레이트 앤드 파워풀,2013-03-07,42.904,6030,5.9,판타지 모험 가족,"[17051, 18973, 3293]",[7623],68728,6.064273030177334
2039,스노우 몬스터,2019-09-19,45.991,1718,7.5,가족 애니메이션 모험 코미디,"[1181303, 1181320, 1280881]",[7881],431580,6.681179758607859
2040,신데렐라 스토리 2,2008-09-16,31.897,1578,6.8,코미디 음악,"[77948, 92619, 43775]",[66039],15157,6.458040147737637
2041,유로파 리포트,2013-06-27,39.898,1166,6.2,SF 스릴러,"[20699, 6283, 82191]",[86255],174772,6.2916728755420515
2042,파커,2013-01-23,40.646,2669,6.0,액션 범죄,"[976, 16866, 1733]",[18596],119283,6.189219125436834
2043,원더,2017-11-13,45.932,7077,8.2,드라마 가족,"[1277188, 1204, 887]",[19311],406997,7.533314910812591
2044,사냥감,2021-09-10,45.911,276,4.7,스릴러,"[5847, 5208, 70459]",[571138],853588,6.2118047494566175
2045,모추어리 컬렉션,2020-10-08,45.902,333,6.8,판타지 공포,"[6574, 964948, 1429010]",[1126641],524216,6.357129975643148
2046,배트맨 롱 할로윈 파트2,2021-07-26,45.901,384,7.5,애니메이션 미스테리 액션 범죄,"[49624, 19536, 158136]",[2627293],736074,6.42537034361556
2047,개구쟁이 스머프,2011-07-29,43.838,3272,5.8,애니메이션 가족 모험 코미디 판타지,"[5587, 41686, 34195]",[1215],41513,6.081856854881034
2048,크리스마스 마운틴,2018-11-01,45.884,274,5.8,로맨스 가족 TV 영화,"[563643, 1026883, 2119068]",[1182311],550385,6.284983501740011
2049,히트맨: 코드네임 버튜소,2021-04-30,45.872,285,6.1,스릴러 범죄,"[4173, 56675, 37260]",[233360],808023,6.304203156854098
2050,마터스: 천국을 보는 눈,2008-09-03,31.32,2181,7.4,공포 드라마 스릴러,"[59612, 20197, 59614]",[59611],9539,6.707719032015567
2051,극장판 금빛 모자이크 땡큐!!,2021-08-20,45.755,4,4.8,애니메이션 코미디,"[1517175, 1771345, 1324469]",[1564655],693853,6.317617318056155
2052,온워드: 단 하루의 기적,2020-02-29,45.752,5257,7.8,가족 애니메이션 모험 코미디 판타지,"[1136406, 73457, 15886]",[225976],508439,7.170614827435026
2053,알.이.씨 4: 아포칼립스,2014-10-31,35.366,955,5.6,스릴러 공포,"[34793, 1180136, 34020]",[54525],185341,6.177304558404966
2054,브로드피크,2022-09-09,45.715,24,6.0,드라마,"[989498, 82312, 591246]",[1055094],999127,6.317220298526457
2055,Femmine in fuga,1984-05-10,46.027,14,4.0,액션 드라마,"[122911, 1167227, 1276300]",[38595],39456,6.3108541967278065
2056,21 점프 스트리트,2012-03-14,41.81,9123,6.9,액션 코미디 범죄,"[21007, 38673, 60073]",[107446],64688,6.726499451705623
2057,"사랑하고 사랑받고, 차고 차이고",2020-09-18,45.682,8,7.1,애니메이션 드라마 로맨스 코미디,"[1388751, 1164931, 2479273]",[2237336],624812,6.3207836074058665
2058,신은 죽지 않았다,2014-03-21,41.803,770,6.0,드라마,"[51965, 226371, 116431]",[937340],249660,6.266394193994511
2059,아니쿨라포,2022-09-30,45.587,27,6.7,드라마 판타지,"[2010302, 2006411, 2603]",[1428024],1023994,6.321807147262572
2060,극장판 거충열도,2020-01-10,45.565,15,4.4,미스테리 드라마 공포 모험 애니메이션,"[1530922, 1248374, 219575]",[233549],658558,6.311799889063943
2061,젠틀맨,2019-11-14,45.556,4502,7.7,코미디 범죄,"[10297, 56365, 1807132]",[956],522627,7.060292246928761
2062,체인지 업,2011-08-05,41.036,2372,6.1,코미디,"[23532, 10859, 41087]",[42994],49520,6.23610280716498
2063,트로이,2004-05-03,48.734,8808,7.1,모험 역사 전쟁 액션,"[287, 114, 8783]",[5231],652,6.8609682816479
2064,워리어스 웨이,2010-12-01,36.834,478,6.6,모험 판타지 액션 서부 스릴러,"[16962, 7517, 118]",[141169],46528,6.349938443455189
2065,AI가 당신을 사랑해요,2022-02-15,45.537,40,5.9,코미디 로맨스 SF,"[226564, 127449, 1854214]",[1108871],928769,6.314908651869191
2066,What We Leave Behind,2022-09-23,45.533,2,6.0,다큐멘터리,[],[2040812],889080,6.319015269351452
2067,무비 43,2013-01-01,37.082,1988,4.6,코미디,"[54693, 6968, 58771]",[2171],87818,5.7373393543136615
2068,峰爆,2021-09-11,45.508,112,7.6,액션 모험 드라마,"[1743471, 1338063, 1076049]",[2409117],862855,6.3550603719956085
2069,미트 큐트,2022-09-21,45.49,33,6.1,로맨스 코미디 드라마 SF,"[53862, 1427948, 1225349]",[1049745],843543,6.317333852319072
2070,사이다처럼 말이 톡톡 솟아올라,2020-11-03,45.467,189,7.4,애니메이션 로맨스 드라마,"[2488638, 1348015, 101913]",[1685889],579741,6.369308310978759
2071,크리스마스에는 행복이,2020-11-26,45.462,922,7.4,로맨스 코미디,"[37917, 1110405, 88029]",[20387],520172,6.5264416321211405
2072,바디 브로커,2021-02-19,45.448,74,6.3,스릴러 범죄,"[1193604, 39390, 1427680]",[1504645],656940,6.318821052332941
2073,헐크,2003-06-19,40.458,5025,5.5,SF 액션,"[8783, 6161, 16431]",[1614],1927,5.857236153881544
2074,갓 오브 이집트,2016-02-25,44.054,3578,5.6,액션 모험 판타지,"[12795, 1017347, 17276]",[21085],205584,5.974428103863671
2075,미녀와 야수 : 마법의 크리스마스,1997-11-11,33.244,850,6.2,애니메이션 가족 판타지,"[62050, 15048, 725]",[206719],13313,6.297789562339198
2076,구스범스,2015-08-05,43.549,3325,6.3,모험 공포 코미디,"[70851, 112476, 1121786]",[65630],257445,6.310335787995902
2077,시베리아,2018-07-13,45.282,456,4.8,범죄 로맨스 스릴러,"[6384, 971726, 52762]",[1450271],438689,6.159634124191259
2078,슬리피 할로우,1999-11-19,37.741,5769,7.2,드라마 판타지 스릴러 미스테리 공포,"[85, 6886, 8436]",[510],2668,6.845482275218897
2079,베드타임 스토리,2008-12-24,43.437,2485,6.1,판타지 코미디 가족 로맨스,"[19292, 41292, 529]",[20739],10202,6.233688803521966
2080,Sexo e a Metrópole,2004-06-18,45.235,9,6.3,,"[1098085, 1736467, 2583725]",[2583724],687920,6.319135139213978
2081,남은 인생 10년,2022-03-04,45.173,5,6.2,드라마 로맨스,"[1287268, 1470127, 1161474]",[1360022],876797,6.319026308722293
2082,이탈자,1990-06-07,31.275,831,6.5,액션,"[15111, 45101, 115888]",[16590],9399,6.351034845715167
2083,투어리스트,2010-12-08,37.471,4842,6.2,액션 스릴러 로맨스,"[85, 11701, 6162]",[8193],37710,6.253062713936577
2084,레이더스,1981-06-12,37.516,10490,7.9,모험 액션,"[3, 650, 652]",[488],85,7.472685821315975
2085,아더 크리스마스,2011-11-10,38.268,1191,6.7,드라마 애니메이션 가족 코미디,"[5530, 41419, 2440]",[208113],51052,6.408515140287266
2086,가슴이 떨리는 건 너 때문,2021-06-04,45.1,14,6.8,로맨스 드라마,"[2193164, 1871927, 1486070]",[3371579],803279,6.320905478779088
2087,사타니코 판데모니움,1975-06-26,48.252,58,6.5,공포 미스테리 스릴러,"[225510, 220497, 942244]",[225507],57084,6.321838581957009
2088,Irmão do Jorel: Especial Carnaval Bruttal,2022-02-25,45.071,3,6.3,애니메이션 코미디 가족,[1909674],[3238408],942118,6.31916466115671
2089,엽문 리부트 2020,2019-12-23,45.066,110,6.8,액션 드라마,"[130597, 2493870, 2490269]",[2578785],658009,6.332415257066678
2090,X-Rated: The Greatest Adult Movies of All Time,2015-02-06,43.012,134,6.2,다큐멘터리,"[142010, 107166, 103769]",[236031],324558,6.315206807770758
2091,스피시즈,1995-07-07,42.45,1311,5.9,SF 공포 액션,"[57395, 2282, 147]",[21370],9348,6.213436861119577
2092,인어공주: 매직 어드벤처,2018-08-02,41.509,780,5.0,가족 모험 판타지 로맨스 드라마,"[1541266, 4090, 1202611]",[123551],385448,6.098656529626757
2093,파워 오브 도그,2021-11-17,44.951,2079,6.8,드라마 서부,"[71580, 205, 88124]",[10757],600583,6.48676133566445
2094,빌로우제로,2021-01-29,44.951,773,6.4,액션 범죄 스릴러,"[19024, 24977, 15598]",[1346215],587996,6.332588831774725
2095,L'orgia,1978-11-26,44.94,4,4.3,코미디,"[87245, 1386556, 1061560]",[1162695],413114,6.317103179238674
2096,구피 무비,1995-04-07,28.389,1457,7.0,로맨스 애니메이션 가족 코미디 모험,"[84213, 61983, 43125]",[15775],15789,6.504834618610976
2097,스테이트 오브 플레이,2009-04-17,33.485,1624,6.8,스릴러 드라마 미스테리,"[934, 880, 53714]",[17350],16995,6.460894984979754
2098,아바타 5,2028-12-20,33.743,0,0.0,액션 모험 판타지 SF,"[65731, 8691, 10205]",[2710],393209,6.3191794563145764
2099,最短距離は回りくどくて,2019-07-05,44.872,5,2.9,드라마,"[2070478, 2996388, 2996390]",[1015065],617132,6.314785753595077
2100,아나콘다 2: 사라지지 않는 저주,2004-08-26,42.931,777,5.4,모험 액션 공포,"[21798, 20388, 9779]",[56998],11237,6.166015733913456
2101,미이라,2017-06-06,32.849,6383,5.5,판타지 스릴러 액션 모험 공포,"[500, 82809, 568657]",[15345],282035,5.809994290314387
2102,엘프,2003-10-09,39.412,3340,6.6,코미디 가족 판타지,"[23659, 3085, 64930]",[15277],10719,6.4489802611733245
2103,록키 발보아,2006-12-20,38.66,2873,6.8,드라마,"[16483, 4521, 16507]",[16483],1246,6.523558420955533
2104,데드풀 2: 순한맛,2018-12-11,44.708,600,7.1,코미디 액션 모험,"[10859, 16851, 54882]",[40684],567604,6.423613768889533
2105,세인트 세이야 - 최후성전의 전사들,1989-03-18,38.955,162,7.2,액션 애니메이션 판타지,"[40327, 100124, 144102]",[1067609],83088,6.35442968558262
2106,더 보이어즈,2021-08-25,44.697,570,6.7,스릴러,"[115440, 1029934, 1452045]",[856440],645710,6.367893035735737
2107,다이 하드,1988-07-15,31.852,9462,7.8,액션 스릴러,"[62, 4566, 7674]",[1090],562,7.368889074560867
2108,내가 널 사랑할 수 없는 10가지 이유,1999-03-30,40.55,6785,7.6,코미디 로맨스 드라마,"[1810, 12041, 24045]",[40243],4951,7.133570552641593
2109,호스텔,2005-09-17,37.15,3062,5.9,공포,"[19487, 33936, 33934]",[16847],1690,6.134446080489125
2110,8-비트 크리스마스,2021-11-24,44.645,246,6.4,가족 코미디,"[41686, 2115854, 1923724]",[71280],802217,6.323991134375228
2111,나이트 티스,2021-10-20,44.63,600,6.5,공포 스릴러 액션,"[1563266, 123846, 1192759]",[1667260],669671,6.34336410326314
2112,가디언즈 오브 갤럭시 홀리데이 스페셜,2022-11-25,44.622,1,6.0,SF 코미디 모험,"[73457, 543530, 543261]",[15218],774752,6.319097341713004
2113,싱글 올 더 웨이,2021-12-02,44.618,287,6.5,로맨스 코미디 드라마,"[123795, 3026616, 432040]",[50460],810873,6.331615472618846
2114,X-Deal 2,2022-03-25,44.615,5,6.8,드라마,"[3363708, 3371806, 1497374]",[1053800],949977,6.319797318745424
2115,레드 라이딩 후드,2011-03-11,35.543,2833,6.0,판타지 스릴러 공포,"[71070, 64, 21029]",[19850],49730,6.184600590450729
2116,13:14: El Reto de Ayudar,2022-09-16,44.589,4,5.6,다큐멘터리 역사 TV 영화,"[2723354, 3700170, 239574]",[2363569],1017619,6.318439940164124
2117,Furry Friends Forever: Elmo Gets a Puppy,2021-08-05,44.579,5,6.0,애니메이션 가족,"[2452629, 97185, 1213631]",[3187862],851907,6.31876930538125
2118,더 히트,2013-06-27,35.89,3512,6.6,액션 코미디 범죄,"[18277, 55536, 76961]",[116805],136795,6.45249139865348
2119,석양의 무법자,1966-12-23,41.285,6987,8.5,서부,"[190, 3265, 4078]",[4385],429,7.720576783522343
2120,옹박: 더 레전드,2008-12-04,38.431,530,6.4,모험 액션 스릴러,"[57207, 81039, 49609]",[57207],16353,6.328879385697111
2121,나이트메어 2: 프레디의 복수,1985-11-01,33.622,1500,5.8,공포,"[5139, 62018, 55958]",[62020],10014,6.1745880741252215
2122,그루지,2004-10-22,36.073,2520,5.9,공포 미스테리 스릴러,"[11863, 20386, 15338]",[20310],1970,6.154282136627918
2123,고스트 워,2016-12-09,32.927,1432,6.4,SF 스릴러 액션,"[18473, 1246, 84754]",[1425432],324670,6.340942340586395
2124,캅 시크릿,2022-05-23,44.454,15,6.0,코미디 액션 스릴러,"[1113248, 1332207, 582285]",[2961971],792775,6.317952157713007
2125,원피스 극장판: 데드 엔드의 모험,2003-03-01,31.666,145,7.0,액션 애니메이션 모험,"[65510, 84507, 90133]",[225571],44727,6.343669403929161
2126,Soy Tu Fan: la película,2022-11-03,44.415,26,7.8,로맨스 코미디,"[7351, 941689, 966037]",[556127],1002770,6.329021310643774
2127,콘스탄틴: 악마들의 도시,2018-10-04,44.388,475,7.8,판타지 애니메이션 공포 액션,"[127712, 130081, 75037]",[1227608],539517,6.4804703891856095
2128,왓치,2012-07-26,38.159,2014,5.5,코미디 액션 SF,"[7399, 4937, 21007]",[62854],80035,6.039547689362449
2129,킬 빌: 1부,2003-10-10,43.147,15165,8.0,액션 범죄,"[139, 140, 2535]",[138],24,7.657148252965117
2130,맨 인 블랙: 인터내셔널,2019-06-12,44.274,4130,6.0,코미디 SF 액션,"[74568, 62561, 933238]",[37932],479455,6.154731956990824
2131,위자: 저주의 시작,2016-10-20,33.648,2146,6.1,공포,"[53755, 1883866, 1024722]",[551463],335796,6.241202149741122
2132,"해피 할로윈, 스쿠비 두!",2020-10-06,44.266,198,7.9,가족 애니메이션 미스테리 코미디,"[15761, 2348570, 26457]",[81597],721656,6.395820609020187
2133,Curse of the Blair Witch,1999-07-11,30.299,89,6.2,공포 스릴러,"[1099455, 1099456, 1099457]",[26849],128748,6.316511035783256
2134,사탄의 인형,2019-06-19,44.188,1627,6.0,드라마 공포 SF,"[119592, 1352028, 226366]",[1480320],533642,6.224983016005522
2135,블랙코드,2015-01-13,42.884,1767,5.5,범죄 스릴러 액션,"[74568, 38280, 134184]",[638],201088,6.063122477841579
2136,데드 라이크 미: 라이프 애프터 데스,2009-02-17,39.616,214,6.3,드라마 판타지 코미디,"[1218072, 77353, 68287]",[18356],14849,6.318178382253278
2137,괴물,1982-06-25,35.913,5664,8.0,공포 미스테리 SF,"[6856, 65827, 11065]",[11770],1091,7.3160556405485275
2138,배트맨 롱 할로윈 파트1,2021-06-21,44.081,454,7.6,애니메이션 미스테리 액션 범죄,"[49624, 19536, 158136]",[2627293],736073,6.453163909501946
2139,철권,2010-03-20,40.114,578,5.4,범죄 드라마 액션 스릴러 SF,"[100586, 61829, 11398]",[56998],42194,6.200163836746963
2140,Il pranzo e servito,1973-01-01,39.038,6,4.2,코미디 드라마,"[21541, 38762, 36386]",[233355],270497,6.315912478735469
2141,언더워터,2020-01-08,44.045,2571,6.3,액션 공포 SF,"[37917, 1925, 1639848]",[125324],443791,6.311542723747629
2142,간츠: 오,2016-10-14,38.862,578,7.3,SF 액션 애니메이션,"[149894, 1241498, 221773]",[86978],396263,6.44617638154983
2143,플레저,2021-10-08,44.024,299,6.3,드라마,"[2280178, 1908347, 139422]",[1202063],592695,6.317809167798912
2144,듀 데이트,2010-11-04,61.621,4776,6.3,코미디 드라마,"[3223, 58225, 11705]",[57130],41733,6.3086044062847435
2145,바비 프린세스와 팝스타,2012-09-13,38.355,496,7.1,가족 애니메이션,"[74358, 582116, 94481]",[176153],129533,6.407560786681525
2146,제5침공,2016-01-14,30.956,5236,5.9,SF 모험 액션,"[56734, 1108907, 17402]",[111588],299687,6.078571735062315
2147,세인트 세이야 - 진홍의 소년전설,1988-07-23,39.847,153,7.6,액션 애니메이션 판타지,"[40327, 100124, 226637]",[81853],66105,6.367697788372975
